time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.06,-1.578173005964979e-06,0.0030399026588146753,0.0,6.180930425937788,0.0005743980839625351,0.0,-9.864099611246425e-05,-0.02654717139382856,-0.5810950545213669,2.2934467935178886,0.007188535290991014,0.0,361.96808014147473,362.6906561581287,357.1254410613607,543.639492202401,518,-2.99999998763226
0.06,-1.0268628881767538e-08,0.0028402904846301633,0.0,0.014649917274212498,6.283174135123479,0.0,-1.2906518714438268e-07,-0.036961042190283955,-0.5721700724858892,2.296501326426912,-0.0008847905618929864,0.0,362.61760262733947,362.5287265836459,357.43276475872574,544.0484252014004,519,-2.9999999876322345
0.06,-2.718850858783755e-07,0.0030930340176598386,0.0,6.154932941219059,2.5717455201856865e-05,0.0,-1.4479766837288721e-05,-0.024171146252060627,-0.5829739268667227,2.2927669689025585,-0.0033274743885297123,0.0,363.0208404020598,362.68685652277446,357.75002481734435,544.0039270072623,520,-2.9999999876322203
0.06,-1.476073362834205e-06,0.0031150287923701957,0.0,6.145973284677641,0.00030927053695162243,0.0,-8.447377104656908e-05,-0.023365853081503712,-0.5836099039799376,2.292532630611027,-0.007409084107584906,0.0,363.7289488270098,362.9863108606091,358.1905407008036,544.277848471759,521,-2.999999987632187
0.06,-4.223595049805337e-06,0.0029451717113420303,0.0,6.245541911274245,0.0010240718494181067,0.0,-0.00024658160401385483,-0.032594681138434944,-0.5761742943848758,2.295135490065224,-0.01235030704154785,0.0,364.36078796178975,363.12416884624656,358.62569154496407,544.740478304996,522,-2.999999987632153
0.06,-1.3289117716361003e-05,0.003016941644933044,0.0,6.20730475612368,0.003490745339759016,0.0,-0.0007853136649206029,-0.029192897743902935,-0.5790674359375916,2.294136268238594,-0.021701992076434903,0.0,365.24632064713654,363.075777662568,358.9713561015112,544.9005112754182,523,-2.999999987632127
0.06,-2.1935810154530084e-05,0.003163533203428095,0.0,6.127957845199411,0.005879647440813152,0.0,-0.0013007073485863548,-0.02174625025444421,-0.5848782205116541,2.2920613677341715,-0.027789497205911888,0.0,365.8930835666292,363.116271975772,359.5450000511787,545.1382990329706,524,-2.999999987632098
0.06,-2.6953381142517345e-05,0.0029846968528125083,0.0,6.232670222869466,0.007259642257961829,0.0,-0.0016000719300527078,-0.03162339192560301,-0.577093954049137,2.2947991737666524,-0.030739830044930375,0.0,366.45845018877867,363.39034272025424,360.1782755456654,545.7411324540851,525,-2.999999987632055
0.06,-5.165809560734187e-05,0.0034396146968348413,0.0,5.982516426011902,0.014160735363384802,0.0,-0.0030757800970951463,-0.006935275830350918,-0.5947111933736606,2.2882532300676246,-0.042439983016999444,0.0,367.4051332687037,363.17337972738727,360.65766923670384,545.6155778054199,526,-2.999999987632037
0.06,-5.776356716664646e-05,0.0035279781189866376,0.0,5.938150386337007,0.015845986971057435,0.0,-0.003440720613476867,-0.00212793005714626,-0.5974880826674148,2.28709031877643,-0.04482299363500845,0.0,367.8844839681553,363.4195986736831,361.2484508815434,545.9277529109875,527,-2.9999999876320045
0.06,-7.120648137507905e-05,0.0033887637621739914,0.0,6.016893357655263,0.01958606009216446,0.0,-0.004244491524062582,-0.010608888119682802,-0.5924989472415836,2.2891539043655644,-0.049695143237143274,0.0,368.4233626176047,363.47701805546353,361.674623539301,546.3490880825235,528,-2.9999999876319747
0.06,-9.275199557067422e-05,0.0034578151393571954,0.0,5.983236321366718,0.0255878356393211,0.0,-0.005533210438463512,-0.007036964567681575,-0.5946857156715081,2.2882720962236367,-0.05662557427006977,0.0,369.064933467734,363.4333305250133,362.3997939455783,546.7699583845339,529,-2.999999987631939
0.06,-0.00011395265474952436,0.003457654707331763,0.0,5.987044383893547,0.03148208939321062,0.0,-0.006801701081405147,-0.007450085379584498,-0.5944430079960603,2.2883718841966108,-0.06267607664816524,0.0,369.8073326031415,363.5814684692715,362.8964845651984,547.1060109420779,530,-2.999999987631905
0.06,-0.00015363914446722975,0.003673697184736536,0.0,5.875039149702449,0.04255079865766831,0.0,-0.009176967023585766,0.0050193067740042785,-0.6012606536136191,2.2854350451236374,-0.07266715759369183,0.0,370.6535441294105,363.44220782736835,363.64378676421086,547.404256616026,531,-2.9999999876318704
0.06,-0.00016737993497416406,0.0036072603329396526,0.0,5.914039831712174,0.04632259934975469,0.0,-0.009999485411761405,0.0006054698924393975,-0.5989798086433942,2.2864580929554186,-0.07576657592485103,0.0,371.22002359912176,363.7095107822743,364.0542957465912,547.7458914446626,532,-2.9999999876318384
0.06,-0.00019734541933766488,0.0035810493990431538,0.0,5.931497329337198,0.05463020216118064,0.0,-0.011793435572527357,-0.0013253504494706303,-0.5979122314390721,2.286915882024071,-0.08217587098815757,0.0,371.8328981813917,363.6935042896708,364.5870022708357,548.1308747478681,533,-2.9999999876318073
0.06,-0.00024748335903677964,0.0034631364462603606,0.0,5.998784926509483,0.06853778278412559,0.0,-0.014795450792674362,-0.00865645590814526,-0.5936126355756506,2.2886795113672127,-0.09189736123605077,0.0,372.6880462015423,363.5947806624593,365.1491902553279,548.6234726342202,534,-2.9999999876317696
0.06,-0.0002911857322916679,0.0037355410296510978,0.0,5.858249229432754,0.08059856750307492,0.0,-0.017412347395362612,0.007146996944493916,-0.6021699396054492,2.2849944806120583,-0.09955296939843053,0.0,373.56246667343567,363.72515952433565,365.92008643773715,548.8894458877932,535,-2.99999998763173
0.06,-0.00033134811538588344,0.003495202425598703,0.0,5.988947397614901,0.09168651100127523,0.0,-0.01981734655645584,-0.007505541655133369,-0.5941638328611314,2.288421752399665,-0.10609933581140747,0.0,374.1305125007086,363.652984848999,366.2404481050103,549.3330821040046,536,-2.999999987631703
0.06,-0.0003728137007372593,0.003484607985725534,0.0,5.998135331171287,0.10308750370691833,0.0,-0.022300367980969227,-0.00844405210648655,-0.5935070298998524,2.2886624931501123,-0.11242947533191174,0.0,374.77914536681806,363.686579742288,366.7582151278628,549.6945510487203,537,-2.999999987631671
0.06,-0.00042339563495427603,0.0037990528844250877,0.0,5.834627297908806,0.11704849782664795,0.0,-0.02532920181565493,0.010171395769592945,-0.6033187647919345,2.2843745003830724,-0.11972137674681133,0.0,375.4042224669099,363.6009087653869,367.38693415766755,549.8268376201718,538,-2.9999999876316457
0.06,-0.0004972724420234549,0.0037648713808358055,0.0,5.856547259521172,0.13740667418094699,0.0,-0.029752525412290818,0.007760168946292917,-0.6019463082087448,2.2849498182029393,-0.12961459988869084,0.0,376.2962498423232,363.5314177167057,367.85124334603285,550.1757308197912,539,-2.9999999876316124
0.06,-0.0005650446988869177,0.0035712300078901277,0.0,5.962375490703472,0.15602973234096407,0.0,-0.0338097154130472,-0.004127175360086388,-0.5954307221157271,2.2877253805217155,-0.13803965109547564,0.0,377.0146963535546,363.43102937294185,368.24203427172597,550.6229216583322,540,-2.9999999876315817
0.06,-0.0006387611858798263,0.0037589501892544702,0.0,5.868193492399719,0.17617312075184888,0.0,-0.03822184288876824,0.0067886016487472,-0.600932629813586,2.285255431030558,-0.14660393334292185,0.0,377.7481037015795,363.3339178513053,369.1495141669342,551.0650343858882,541,-2.999999987631541
0.06,-0.0007002215395846385,0.0038810455036731003,0.0,5.808181842021238,0.19293995878846815,0.0,-0.041899536538992754,0.014095131298903052,-0.6040700841651164,2.283680215589629,-0.15336547244644558,0.0,378.40738441262863,363.3418055160159,369.74956167192903,551.3618733074909,542,-2.9999999876315093
0.06,-0.0007766308732140455,0.0041262028190478415,0.0,5.683955240554166,0.21391404304563721,0.0,-0.04647041796160125,0.02971712390645842,-0.6098517760602454,2.280415997086225,-0.16142243193039732,0.0,379.0745880275919,363.22927126848083,370.2809210644848,551.5002277919997,543,-2.9999999876314853
0.06,-0.0008318092948249837,0.004027856312465408,0.0,5.73834917246954,0.22890144618701047,0.0,-0.04977034210884465,0.023103940011565904,-0.6071284047971985,2.281845845094851,-0.16693993390800482,0.0,379.62576522682707,363.25117025947515,370.6712256060857,551.8578572409543,544,-2.9999999876314574
0.06,-0.0009157247709555005,0.004042202835441639,0.0,5.735908860934085,0.25166933740094155,0.0,-0.05478704569964624,0.023755306495678502,-0.6068930960073282,2.2817817171187347,-0.17498689328124858,0.0,380.3385291841902,363.189311596127,371.42551545082995,552.3604899453209,545,-2.9999999876314174
0.06,-0.0010041548871603562,0.004070542048985749,0.0,5.72512415079661,0.27577848946632866,0.0,-0.06007102204474116,0.025481990456279052,-0.6069749508811215,2.281498284753563,-0.18312029699222804,0.0,381.01188632966574,363.078794254794,371.96720974946794,552.7059782859922,546,-2.999999987631387
0.06,-0.001084460850476272,0.004235139488789124,0.0,5.643298759236249,0.29768274809034434,0.0,-0.06486690707736431,0.03623108427249344,-0.6101138591111395,2.2793466822179127,-0.1902066504505075,0.0,381.60595782184595,362.99135981176516,372.49275305815104,552.9163845662174,547,-2.9999999876313623
0.06,-0.0012411808672796588,0.004501691053900997,0.0,5.509827547858283,0.34068177244130293,0.0,-0.0742181109585925,0.054543824533375,-0.6137644363464467,2.2758326862480693,-0.20339647910785025,0.0,382.6137453506044,362.72763680483405,373.15629570272193,553.1295113170313,548,-2.99999998763133
0.06,-0.0013112889971553317,0.004452715435337871,0.0,5.539743102500108,0.3594834081588276,0.0,-0.07839799767640045,0.05093194223405212,-0.6123643605641176,2.2766207680724926,-0.20890079801575737,0.0,383.214709132177,362.80884206013684,373.7382676581685,553.574753707844,549,-2.999999987631294
0.06,-0.001432003641763218,0.004455429372156732,0.0,5.542744827366192,0.39236392321679325,0.0,-0.0855887037709909,0.05118269216948748,-0.6113244722198896,2.276699830388556,-0.21819147246643955,0.0,383.9350096342885,362.63677332105345,374.37814996011497,554.0122083584719,550,-2.9999999876312593
0.06,-0.0014946570316824409,0.004291737437066375,0.0,5.632004363491731,0.40902227089691134,0.0,-0.08931818838772435,0.039921701569381046,-0.607714781114945,2.279049540747544,-0.22274979478593665,0.0,384.437466853326,362.71067483040764,374.9100918845136,554.5279953175353,551,-2.9999999876312247
0.06,-0.001680372188696442,0.004465239303380583,0.0,5.546334098238866,0.4600551788512952,0.0,-0.10035678632399467,0.05219367103105432,-0.6089887245800468,2.276794365759267,-0.23616442840562857,0.0,385.3959407309004,362.3793670615485,375.57203465065544,554.8259347559056,552,-2.999999987631192
0.06,-0.0017667297700527359,0.004560865165944289,0.0,5.49978272042075,0.48353433860300576,0.0,-0.10548227313516245,0.05891948686740958,-0.6094716370720947,2.2755680153473694,-0.2420854337268187,0.0,385.851958543176,362.2689095652111,376.1461765268398,555.133318971679,553,-2.9999999876311656
0.06,-0.0019078519649012129,0.004465351056399419,0.0,5.555080354059477,0.5218934781807434,0.0,-0.1138471025253832,0.05261140819001531,-0.6063753099903073,2.2770247069300553,-0.2514576833378493,0.0,386.72866921303034,362.2603705171395,376.7680887566575,555.6515125839977,554,-2.9999999876311234
0.06,-0.0020503463925283477,0.004397671793470422,0.0,5.5947805088941855,0.5609915935919645,0.0,-0.12227715065171219,0.048556866228854634,-0.6034799186337196,2.278069944577698,-0.2606623308622178,0.0,387.36360840281,362.0120902882145,377.36473486811184,556.1255064453894,555,-2.9999999876310914
0.06,-0.0021750933982363388,0.004610614342106132,0.0,5.488205351379531,0.5947766795841174,0.0,-0.12964402247217913,0.06336277430262555,-0.604993410644665,2.2752629236337825,-0.2683608582246746,0.0,388.14426128936566,362.0729169743764,378.2306408079706,556.5275603586151,556,-2.999999987631048
0.06,-0.0023274518139669536,0.004313070254340189,0.0,5.648434659836617,0.6371940927943971,0.0,-0.1386209601732699,0.04418031649291021,-0.5982007937805902,2.279481807423443,-0.27772312191049553,0.0,388.7443587649678,361.77342644395316,378.41888351890464,556.9347506075222,557,-2.999999987631027
0.06,-0.0024746655403132135,0.004228224118110335,0.0,5.699696167435157,0.6775285259483255,0.0,-0.1472750355406603,0.03936815949528405,-0.594378575847327,2.2808298925206207,-0.28634064609158727,0.0,389.46544358200174,361.6802080936218,379.14840618219677,557.5197956731544,558,-2.999999987630985
0.06,-0.002568549653257506,0.004314386401991895,0.0,5.657316501621853,0.7033930148048206,0.0,-0.15278206218891394,0.04544495536995674,-0.5945887837148736,2.2797154448355905,-0.2917321615956524,0.0,389.9123339047369,361.6181077987273,379.6598450692172,557.7940843326191,559,-2.99999998763096
0.06,-0.002665701950193777,0.004061242619354746,0.0,5.797882848032987,0.7300008222088312,0.0,-0.15847204389740432,0.02994983523884176,-0.5877977593940618,2.283409802190265,-0.29717616242268785,0.0,390.42452534771456,361.6214850263309,380.018456332439,558.2821621027583,560,-2.99999998763093
0.06,-0.0028484887467217354,0.003907354897005862,0.0,5.888651786300066,0.7811224149647913,0.0,-0.16914446701595254,0.02213241015814843,-0.5811357337016496,2.285792217510412,-0.3073641774425993,0.0,391.28765772713143,361.5267220128553,380.47016610101605,558.7468807246249,561,-2.9999999876308934
0.06,-0.0030111378470378154,0.004419356281492275,0.0,5.61364067180936,0.8274207454510965,0.0,-0.1786025026927836,0.055504975964195236,-0.5887889918369525,2.278566348264836,-0.31630683270224835,0.0,391.81320389950673,361.1939321051409,381.28792544059075,558.8276524826978,562,-2.9999999876308716
0.06,-0.003136807643321424,0.003971698524763111,0.0,5.865131609102061,0.8627256927402973,0.0,-0.18589037868706415,0.02863225345482953,-0.577820718277533,2.285175128487544,-0.3229591173646895,0.0,392.41465371488295,361.1747490853181,381.46523765754944,559.3842209234255,563,-2.9999999876308414
0.06,-0.0032619395687434427,0.004242040035399566,0.0,5.721357236177816,0.8978757941424949,0.0,-0.1931244686626738,0.04616434695440219,-0.5810804599539068,2.281399315172171,-0.32944830953443827,0.0,392.91655603898533,361.06522466370905,382.33825022960565,559.731332079702,564,-2.999999987630807
0.06,-0.0034236853581735014,0.004012289406413799,0.0,5.855712127951474,0.944425810543799,0.0,-0.20243716956995883,0.03393242702225041,-0.5733558110229428,2.2849279515351975,-0.3378496335028227,0.0,393.3829188646958,360.7239279979715,382.8145455845096,560.2889109607302,565,-2.9999999876307797
0.06,-0.003531672291051894,0.0040323061817026775,0.0,5.848976658087054,0.975705578314928,0.0,-0.20863077936886895,0.03635599433108619,-0.5716384382403209,2.284751186815964,-0.3433791340066629,0.0,393.805258546569,360.62557293831844,383.1497959577623,560.5063770161496,566,-2.999999987630761
0.06,-0.0036708520824372177,0.003904007259542344,0.0,5.929667815573936,1.015646922499771,0.0,-0.21658866983989097,0.030508879656381355,-0.5659815493818219,2.2868679724065597,-0.3503125000670605,0.0,394.46758716530303,360.64798991345884,383.61974428754553,560.9667870114,567,-2.999999987630726
0.06,-0.0038261816166383564,0.0038694913331639115,0.0,5.9571525538508325,1.0614716074640675,0.0,-0.22542258408076027,0.030671996587350536,-0.5619844555755067,2.2875885407302103,-0.35810127111105483,0.0,394.9329453630533,360.36928635939836,384.12694893994757,561.3610355829801,568,-2.999999987630701
0.06,-0.003973672371452843,0.003867402621437626,0.0,5.968141365779264,1.104183204257839,0.0,-0.23377686258261776,0.03243292640814996,-0.5587541017744693,2.287876574194729,-0.36521088521312345,0.0,395.5967528803731,360.3776179199907,384.87677481971326,561.8932443759937,569,-2.999999987630659
0.06,-0.00415022293620154,0.0039216100222304925,0.0,5.944407017017937,1.1579915651166814,0.0,-0.2437007659317463,0.038240688340645035,-0.5559561889120137,2.2872544308226934,-0.37397465906101046,0.0,396.10324893035676,360.04663633202256,385.2977065402389,562.1408203870665,570,-2.99999998763064
0.06,-0.00432391728142417,0.004028640843664826,0.0,5.890083543767659,1.2104991900130342,0.0,-0.2534051293248114,0.04688205762932618,-0.5537931941550146,2.285829817256961,-0.3823323637157346,0.0,396.72345471962495,359.8825972718421,386.04388064016183,562.5591524618824,571,-2.9999999876306047
0.06,-0.004509700374374752,0.004072035707160486,0.0,5.8733367183552225,1.2677099302563537,0.0,-0.26370212785926567,0.05237184884302962,-0.549776956187124,2.285390462710225,-0.39123485291164717,0.0,397.5005189163057,359.8374959729378,386.58630991467317,562.9027105882718,572,-2.99999998763057
0.06,-0.004606218578387156,0.00397290207415122,0.0,5.940456698650248,1.2973874111489607,0.0,-0.2690211982283539,0.04851512191849644,-0.5457468927790632,2.2871508798619518,-0.39577381424203784,0.0,397.7166235164662,359.61589418688607,387.0920204978251,563.3652786008896,573,-2.999999987630547
0.06,-0.004830894150837039,0.0040420872584505,0.0,5.909018828425175,1.3693051444164857,0.0,-0.28128022016878323,0.05657385409801066,-0.5407148541952467,2.2863265077684716,-0.40656236316400807,0.0,398.50767731670027,359.3969290106134,387.6653430193575,563.7054149773538,574,-2.999999987630515
0.06,-0.004927513738933879,0.004156666376736561,0.0,5.843186073580068,1.398902904314367,0.0,-0.2865280165763582,0.06447831190586376,-0.5393037198565452,2.2845992482994104,-0.41091988616999936,0.0,398.9272372647466,359.4200298764817,388.4270974457757,564.1166977143313,575,-2.99999998763048
0.06,-0.005083678598191978,0.004052139641695318,0.0,5.91795862971226,1.4509940564890247,0.0,-0.2949011060631635,0.06212834571121423,-0.5336189206105504,2.2865609712460673,-0.4184784923191145,0.0,399.2417322291892,359.00150880129576,388.78446699006264,564.4908606086327,576,-2.999999987630464
0.06,-0.00529762697281047,0.004110039456698961,0.0,5.8911268117827795,1.5230803717233456,0.0,-0.30624059044521307,0.06994373196155704,-0.5275781959671073,2.2858572179893413,-0.4287180919835448,0.0,400.09037141089783,358.90542942019067,389.26811406524854,564.7780987148177,577,-2.9999999876304315
0.06,-0.005482881943005969,0.003935880337394785,0.0,6.020448119355514,1.5879588963830535,0.0,-0.3159002525333219,0.06561903698093219,-0.5205236086267356,2.2892471499477063,-0.4377285345618739,0.0,400.5232816929909,358.4717086278312,389.62710511069116,565.2465711726713,578,-2.9999999876304106
0.06,-0.005685210005046952,0.0036209835679672773,0.0,6.2564110419786125,1.6599071248532429,0.0,-0.32629043462340934,0.05653933113691259,-0.5120335474318289,2.295419606423353,-0.44750815608823374,0.0,401.1505149142099,358.17711706904873,389.98407783467263,565.894697686804,579,-2.9999999876303782
0.06,-0.005885130250466848,0.0036158868617364253,0.0,6.2817875109935315,1.7340392298917457,0.0,-0.3363410505876335,0.062471249763636216,-0.5065456966836988,2.296082440142079,-0.4573653668843414,0.0,401.77609994905794,357.8737490508155,390.4668305030221,566.2705487107374,580,-2.999999987630351
0.06,-0.006102199657289333,0.003721814850321357,0.0,6.22970034035837,1.8170626556488223,0.0,-0.34700378787726094,0.07401339674219166,-0.5006162765577817,2.294721746399887,-0.468157892080939,0.0,402.50424890574567,357.59118359467305,391.1831663526984,566.676169799228,581,-2.9999999876303165
0.06,-0.006287345896547185,0.0037162136201567978,0.0,6.253797582587829,1.8930913233271998,0.0,-0.3558008190916421,0.08049311979561716,-0.4948879835968289,2.295351362684918,-0.4778268255579833,0.0,402.98787041669226,357.14864391480364,391.47683082826785,566.9197798855593,582,-2.999999987630302
0.06,-0.006460187740818363,0.0035229496612512587,0.0,0.14144025205576938,1.9660941597371142,0.0,-0.36379217122812607,0.07964372426471408,-0.490877422397191,2.2998097869676046,-0.4869298506991375,0.0,403.5296540925042,356.82978233181944,391.68703189928806,567.3544970342463,583,-2.9999999876302805
0.06,-0.006663525261173143,0.0033016230680965684,0.0,0.34493283328458446,2.0559003973266066,0.0,-0.3728548761946656,0.08042910174770057,-0.4878876315968091,2.305109475233462,-0.49789936112146493,0.0,404.09532587813993,356.3473523825343,392.12014487733995,567.9973829382131,584,-2.999999987630251
0.06,-0.006906957583575317,0.003190175983684863,0.0,0.477275500098159,2.1748727877872245,0.0,-0.38298561362656924,0.088700656083406,-0.48512754054947327,2.30854964347411,-0.5120688333473089,0.0,404.88054240720294,355.786573312139,392.23731744100047,568.3012288722955,585,-2.9999999876302343
0.06,-0.007087032863809966,0.0031274154590171196,0.0,0.5648408411964141,2.2693580621966856,0.0,-0.3899452549334082,0.09630706564228826,-0.484129228099004,2.31082304117875,-0.5230478845852123,0.0,405.39224760515,355.24213561151714,392.59203930777926,568.6933085085736,586,-2.9999999876302157
0.06,-0.007213587165953486,0.0028490297314094325,0.0,0.8064713941437134,2.337643843374819,0.0,-0.3945787480598605,0.0940593452376374,-0.4899767044206683,2.3170847360992495,-0.5308409346058827,0.0,405.76910751336356,354.8711842791344,392.95114635352434,569.3465329981412,587,-2.9999999876301895
0.06,-0.007349572195229277,0.0028456368359035013,0.0,0.84312338342869,2.421827474264573,0.0,-0.3989646132466214,0.10233588297415146,-0.49062953456743186,2.318033081977319,-0.5402932831487868,0.0,406.2258206837855,354.4207928754502,393.02777678096004,569.4606859421061,588,-2.9999999876301833
0.06,-0.0075041874658980465,0.0026531414574813257,0.0,1.024353393722265,2.5202321678912902,0.0,-0.40352964776337,0.1050224042826626,-0.4980551794471839,2.322716555244559,-0.5511364911926708,0.0,406.9875629823848,354.17739784112683,393.35367709316904,569.9883471654196,589,-2.999999987630151
0.06,-0.007636701164467935,0.002332381870671423,0.0,1.2817777515657163,2.6174437794749394,0.0,-0.40660124146965315,0.10136977316003883,-0.511363253450457,2.3293529102247987,-0.5616422798687817,0.0,407.43081337101904,353.603292033185,393.55052162147274,570.5527758943065,590,-2.999999987630132
0.06,-0.007779753969983263,0.0024348375166754303,0.0,1.2531155087838677,2.7393894997332033,0.0,-0.40873524377668946,0.11565688347558656,-0.5128022627794566,2.32861495593971,-0.5745489750315036,0.0,408.1099951182603,353.05305489236423,393.9641732227858,570.7904169118036,591,-2.9999999876301136
0.06,-0.007853408434740767,0.0021263646031636474,0.0,1.474679564013229,2.8044760933108464,0.0,-0.4095047556487623,0.10696599996747957,-0.5269234456010211,2.3343135407248203,-0.5813201975380005,0.0,408.55331126298165,352.8652437095444,394.25609572653343,571.3594286727155,592,-2.999999987630086
0.06,-0.007955248324542152,0.0018582929886422988,0.0,1.6672405328259288,2.9150871504150366,0.0,-0.40923833798450227,0.10131909874081657,-0.5418021875042907,2.3392549070811794,-0.5926497251966365,0.0,409.0942959995485,352.3188846521329,394.69406270968557,571.9799775118315,593,-2.9999999876300585
0.06,-0.008027649949952165,0.0017397591481700492,0.0,1.758102977119492,3.019898739777336,0.0,-0.40733899007889796,0.10109238393530434,-0.5514580128243427,2.3415829405168544,-0.6031885154184109,0.0,409.73724399478823,351.97325694729886,394.70325600161027,572.1361655424672,594,-2.9999999876300465
0.06,-0.00807892511058208,0.0013706248406832491,0.0,1.9812044783427751,3.110304332962791,0.0,-0.40481864570223347,0.08481582595496516,-0.5674671047640905,2.3472893306401303,-0.612132767329008,0.0,410.14269701994795,351.51693278890997,394.8662895696191,572.6158510189616,595,-2.9999999876300296
0.06,-0.008126976093085759,0.0013028932954849458,0.0,2.0337643550032176,3.2320914606626303,0.0,-0.39992234955800365,0.08549254434250153,-0.5759133093811126,2.348631672310629,-0.6239786944639565,0.0,410.9251266377833,351.1995504454672,395.08559088577937,572.8533692859221,596,-2.9999999876300083
0.06,-0.008145083734733204,0.0009720938489123094,0.0,2.2159570578600167,3.3000030074305897,0.0,-0.3965406605701003,0.06701334884076633,-0.5873155249300442,2.3532787946407483,-0.6304874439724508,0.0,411.1990390477466,350.8429276868187,395.27458960248583,573.2824413871016,597,-2.9999999876299928
0.06,-0.008153548188870105,0.0008669185472553932,0.0,2.2808055685920223,3.436292837726347,0.0,-0.3879448786308288,0.06339827868766539,-0.5957545151554847,2.3549306510702355,-0.6433506542689744,0.0,411.84903036501436,350.2654310171859,395.5016173373435,573.5450902013971,598,-2.9999999876299777
0.06,-0.008149883079160168,0.000661255884077488,0.0,2.391192719808334,3.5266530146366932,0.0,-0.3814738908262316,0.05098534873449616,-0.6029801982088909,2.3577398267784737,-0.6517387609683053,0.0,412.31583273796144,349.9395354827495,395.89989226267534,574.000142829009,599,-2.9999999876299532
0.06,-0.008110739148403137,0.0002367885203439327,0.0,2.6104216587638724,3.6643340956459767,0.0,-0.36957033347065205,0.021889630529793053,-0.6122170303326331,2.36330894722768,-0.6643156758844413,0.0,412.9383026006806,349.35990329516346,395.8927429178901,574.3526303871255,600,-2.9999999876299404
0.06,-0.008061498806265652,-0.00013095595630637714,0.0,2.79912051531403,3.780092038919289,0.0,-0.35840130313363683,-0.005762373371764751,-0.6157204436102474,2.368092015877304,-0.6747082346378425,0.0,413.5337280683101,348.9770693743234,396.0712541609459,574.7824612949707,601,-2.999999987629919
0.06,-0.008008918271834595,-0.0007727395356321683,0.0,3.1291853534299463,3.866970473988694,0.0,-0.3490909479502925,-0.05655763917285018,-0.6105110314293402,2.376435238177311,-0.6824038937190042,0.0,413.8005951897924,348.487296710982,395.94927502316136,575.2332440000156,602,-2.9999999876299115
0.06,-0.007926641422661048,-0.0005974280165490034,0.0,3.0494640259043955,3.982372204686996,0.0,-0.3358995898856835,-0.04480247590832132,-0.6130590244244088,2.374422750782276,-0.6924936697231394,0.0,414.4752125962833,348.2309363080712,396.2394406574348,575.3041779172997,603,-2.9999999876298946
0.06,-0.007820709179588967,-0.000809413619765725,0.0,3.1745197782981336,4.102540814580321,0.0,-0.32099551176466945,-0.06473496483737083,-0.6074243211081731,2.3775788658574974,-0.7028460313239205,0.0,414.9471771789319,347.70625999161666,396.3829480936687,575.6052551565447,604,-2.9999999876298826
0.06,-0.0077347365795702935,-0.0014387120966575543,0.0,3.544943901851223,4.1919916962354336,0.0,-0.3094247595216471,-0.12077808576205462,-0.5833028621257156,2.3869030535058657,-0.7104540056325521,0.0,415.3877553567155,347.43264251757563,396.33072392919144,576.1662083449878,605,-2.999999987629863
0.06,-0.007576911228442161,-0.0016333145032864133,0.0,3.7119708537296567,4.331437158188745,0.0,-0.29016986131288297,-0.1438343735890702,-0.5639277194777935,2.3910954871016874,-0.7221540029310639,0.0,416.0102501342866,346.946439815034,396.43323178921173,576.505033581197,606,-2.999999987629847
0.06,-0.007449687721391831,-0.001759441971313824,0.0,3.847706614026773,4.4349077747359935,0.0,-0.2753189832505159,-0.16054234339632167,-0.5454215824340214,2.394497095450318,-0.7307143073208091,0.0,416.49016508737657,346.6201110777894,396.6917023738777,576.9003500615478,607,-2.9999999876298262
0.06,-0.007266993256505063,-0.0017533806383363125,0.0,3.9262199015181842,4.564838375263246,0.0,-0.2556781137849887,-0.1676375071629984,-0.5294347760026088,2.396462459641597,-0.7413234774661331,0.0,416.92715313855535,346.02586469577614,396.76291663018736,577.0750771221394,608,-2.999999987629821
0.06,-0.007128834264955957,-0.0019602006275139623,0.0,4.207285141016666,4.658142346863681,0.0,-0.24126639257956,-0.19424562757105046,-0.4891480297414492,2.403485058650781,-0.7488491213505446,0.0,417.34663115400116,345.73601024412903,396.6091039209518,577.4180629645223,609,-2.9999999876298107
0.06,-0.006905383967276001,-0.001960697046895416,0.0,4.452338014371339,4.801814124150999,0.0,-0.2186777498362845,-0.20716534996726138,-0.4456325439863702,2.4095911535002097,-0.7602914130155685,0.0,418.02287007159117,345.34241073345487,396.79456672784954,577.9353812953053,610,-2.999999987629785
0.06,-0.0066611887393058,-0.001802468845222644,0.0,4.5958785875760775,4.945615877523627,0.0,-0.19547164113428722,-0.20610700209690488,-0.4148288949410037,2.413160633049059,-0.7715738906324744,0.0,418.5515283623153,344.7875039586923,396.8723168193581,578.2166535037454,611,-2.999999987629774
0.06,-0.006535311915468593,-0.001695345299282109,0.0,4.664612295215562,5.019017895237344,0.0,-0.1836447357246734,-0.20353020110544048,-0.39956259841400454,2.4148679931039867,-0.777269677939085,0.0,418.853614122299,344.5501088080407,397.17831360543283,578.5356589932287,612,-2.9999999876297565
0.06,-0.006348622179121471,-0.0015219618050540534,0.0,4.845415695259884,5.120758820921878,0.0,-0.16701107205320145,-0.19957280338280634,-0.3666409260655406,2.419353456268859,-0.785096047558677,0.0,419.2002964518853,344.1406599319726,397.042585306187,578.7285032901902,613,-2.9999999876297534
