time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
7.079999999999937,25.502057883598262,-6.3616071954551305,41.189354031495974,6.071845007979647,6.144492412745818,0.0,9.234170234444466,-4.403702273622808,4.970532840727859,-0.02517069496357169,0.043618317868385305,0.0,470.62921282134454,467.266667998716,467.749043934105,467.0819200879625
7.139999999999936,26.055367969426708,-6.629502396260637,41.48493997911136,6.070370038008013,6.157860670444524,0.0,9.208394817027354,-4.526623586321734,4.883234516102875,-0.023989021297618415,0.07835655402695804,0.0,422.6068671156434,425.59377355775166,424.8420112700129,424.94322436476256
7.1999999999999345,26.607342525166466,-6.905533782248651,41.778692123203584,6.079019931846002,6.16259772076538,0.0,9.190283365955787,-4.673882072043619,4.908742880036429,-0.06000512340110603,0.0747644351583958,0.0,459.6550911137542,459.37477151127536,460.8915432259867,458.034812022548
7.259999999999933,27.157907504213952,-7.18994046746602,42.072150174916445,6.078701593846983,6.167506860664497,0.0,9.161491266449808,-4.806601235394551,4.873430293021577,-0.08108710519781431,0.08079127158422084,0.0,439.70986383548615,440.21372002905883,440.34825483910527,438.5969151817204
7.319999999999932,27.706473577687493,-7.4820561747348435,42.36198126340715,6.074080160505179,6.174981377374307,0.0,9.123498172248025,-4.931215082365348,4.78806489471292,-0.08782805781624352,0.09738640559109846,0.0,421.7157953155865,423.15379387438827,422.8372800936285,422.2499344749718
7.379999999999931,28.253134834625925,-7.78272722294411,42.65126367367639,6.071269376560672,6.182657077661794,0.0,9.09768254959043,-5.091577523575633,4.854318345359606,-0.07180912683382092,0.08130822135952553,0.0,470.9338699684982,469.6949390473747,470.09872135651466,471.33350966377094
7.439999999999929,28.798037236746836,-8.093006157492397,42.94397716813963,6.067041854521975,6.188846542239409,0.0,9.06508840255356,-5.25158623269272,4.90239405187695,-0.06966828335369625,0.06750784705667205,0.0,465.9236284799154,464.84756853641704,466.0468791748609,466.21060158286656
7.499999999999928,29.340648571293872,-8.412488476020947,43.23720194902846,6.062849954458198,6.192933045095902,0.0,9.021676920129005,-5.39838859493495,4.871711432380936,-0.07071170757819958,0.06870844346406592,0.0,441.629193248442,441.7317313670909,441.61968548296784,441.52981994208443
7.559999999999927,29.8805540052921,-8.740790866984545,43.52812170738414,6.0590972817106845,6.197643703222294,0.0,8.97484060199805,-5.545582112913146,4.825686297637251,-0.07967389919283248,0.059021644968779804,0.0,437.7901143737323,436.986413959286,436.3322868022622,435.578895262528
7.6199999999999255,30.417725561969316,-9.078399838586584,43.81785383388961,6.054400609861608,6.201474688620138,0.0,8.930599255543699,-5.708638209903352,4.831703932056519,-0.08426448239628928,0.06383820363659369,0.0,452.49617540932564,452.88638153549175,454.56673686040364,454.19345997393793
